delivery_id,date,product_id,qty,warehouse_id,store_id
DVWS_000435,01/06/2022,PRD_125,27,WRH_004,STR_006
DVWS_000435,01/06/2022,PRD_031,3,WRH_004,STR_006
DVWS_000435,01/06/2022,PRD_041,14,WRH_004,STR_006
DVWS_000435,01/06/2022,PRD_128,10,WRH_004,STR_006
DVWS_000435,01/06/2022,PRD_111,62,WRH_004,STR_006
DVWS_000436,01/06/2022,PRD_151,16,WRH_007,STR_006
DVWS_000436,01/06/2022,PRD_007,16,WRH_007,STR_006
DVWS_000437,01/06/2022,PRD_089,26,WRH_002,STR_006
DVWS_000437,01/06/2022,PRD_216,32,WRH_002,STR_006
DVWS_000437,01/06/2022,PRD_024,44,WRH_002,STR_006
DVWS_000437,01/06/2022,PRD_277,21,WRH_002,STR_006
DVWS_000438,01/06/2022,PRD_043,80,WRH_005,STR_006
DVWS_000438,01/06/2022,PRD_019,75,WRH_005,STR_006
DVWS_000438,01/06/2022,PRD_225,61,WRH_005,STR_006
DVWS_000438,01/06/2022,PRD_258,5,WRH_005,STR_006
DVWS_000439,01/06/2022,PRD_152,74,WRH_008,STR_006
DVWS_000439,01/06/2022,PRD_259,99,WRH_008,STR_006
DVWS_000439,01/06/2022,PRD_251,13,WRH_008,STR_006
DVWS_000440,01/06/2022,PRD_171,64,WRH_009,STR_006
DVWS_000440,01/06/2022,PRD_220,78,WRH_009,STR_006
DVWS_000441,01/06/2022,PRD_177,60,WRH_001,STR_006
DVWS_000441,01/06/2022,PRD_176,51,WRH_001,STR_006
DVWS_000441,01/06/2022,PRD_200,24,WRH_001,STR_006
DVWS_000441,01/06/2022,PRD_099,90,WRH_001,STR_006
DVWS_000441,01/06/2022,PRD_086,79,WRH_001,STR_006
DVWS_000442,01/06/2022,PRD_126,95,WRH_008,STR_007
DVWS_000442,01/06/2022,PRD_032,86,WRH_008,STR_007
DVWS_000442,01/06/2022,PRD_052,57,WRH_008,STR_007
DVWS_000442,01/06/2022,PRD_060,72,WRH_008,STR_007
DVWS_000442,01/06/2022,PRD_012,50,WRH_008,STR_007
DVWS_000443,01/06/2022,PRD_033,19,WRH_009,STR_007
DVWS_000444,01/06/2022,PRD_108,27,WRH_005,STR_007
DVWS_000444,01/06/2022,PRD_285,64,WRH_005,STR_007
DVWS_000444,01/06/2022,PRD_070,54,WRH_005,STR_007
DVWS_000445,01/06/2022,PRD_136,29,WRH_001,STR_008
DVWS_000445,01/06/2022,PRD_218,81,WRH_001,STR_008
DVWS_000445,01/06/2022,PRD_206,23,WRH_001,STR_008
DVWS_000446,01/06/2022,PRD_077,18,WRH_003,STR_008
DVWS_000447,01/06/2022,PRD_058,81,WRH_008,STR_008
DVWS_000447,01/06/2022,PRD_172,49,WRH_008,STR_008
DVWS_000447,01/06/2022,PRD_145,39,WRH_008,STR_008
DVWS_000448,01/06/2022,PRD_263,60,WRH_005,STR_008
DVWS_000448,01/06/2022,PRD_178,32,WRH_005,STR_008
DVWS_000449,01/06/2022,PRD_117,40,WRH_004,STR_008
DVWS_000449,01/06/2022,PRD_020,29,WRH_004,STR_008
DVWS_000450,01/06/2022,PRD_300,68,WRH_006,STR_008
DVWS_000450,01/06/2022,PRD_120,48,WRH_006,STR_008
DVWS_000450,01/06/2022,PRD_015,64,WRH_006,STR_008
DVWS_000450,01/06/2022,PRD_219,69,WRH_006,STR_008
DVWS_000451,01/06/2022,PRD_069,94,WRH_009,STR_008
DVWS_000451,01/06/2022,PRD_298,22,WRH_009,STR_008
DVWS_000451,01/06/2022,PRD_195,88,WRH_009,STR_008
DVWS_000452,01/06/2022,PRD_229,4,WRH_002,STR_008
DVWS_000453,01/06/2022,PRD_064,22,WRH_002,STR_009
DVWS_000453,01/06/2022,PRD_090,37,WRH_002,STR_009
DVWS_000454,01/06/2022,PRD_116,93,WRH_008,STR_009
DVWS_000454,01/06/2022,PRD_192,10,WRH_008,STR_009
DVWS_000454,01/06/2022,PRD_070,65,WRH_008,STR_009
DVWS_000454,01/06/2022,PRD_191,91,WRH_008,STR_009
DVWS_000454,01/06/2022,PRD_140,31,WRH_008,STR_009
DVWS_000455,01/06/2022,PRD_234,60,WRH_006,STR_009
DVWS_000455,01/06/2022,PRD_298,35,WRH_006,STR_009
DVWS_000455,01/06/2022,PRD_012,60,WRH_006,STR_009
DVWS_000455,01/06/2022,PRD_217,14,WRH_006,STR_009
DVWS_000455,01/06/2022,PRD_071,62,WRH_006,STR_009
DVWS_000456,01/06/2022,PRD_016,84,WRH_001,STR_009
DVWS_000457,01/06/2022,PRD_052,83,WRH_005,STR_010
DVWS_000457,01/06/2022,PRD_104,74,WRH_005,STR_010
DVWS_000458,01/06/2022,PRD_212,36,WRH_009,STR_010
DVWS_000458,01/06/2022,PRD_011,82,WRH_009,STR_010
DVWS_000458,01/06/2022,PRD_218,48,WRH_009,STR_010
DVWS_000459,01/06/2022,PRD_183,70,WRH_006,STR_010
DVWS_000459,01/06/2022,PRD_024,80,WRH_006,STR_010
DVWS_000459,01/06/2022,PRD_104,42,WRH_006,STR_010
DVWS_000459,01/06/2022,PRD_219,68,WRH_006,STR_010
DVWS_000459,01/06/2022,PRD_111,2,WRH_006,STR_010
DVWS_000460,01/06/2022,PRD_124,81,WRH_003,STR_010
DVWS_000460,01/06/2022,PRD_234,3,WRH_003,STR_010
DVWS_000460,01/06/2022,PRD_267,85,WRH_003,STR_010
DVWS_000461,01/06/2022,PRD_052,8,WRH_008,STR_010
DVWS_000462,01/06/2022,PRD_021,69,WRH_002,STR_010
DVWS_000463,01/06/2022,PRD_011,94,WRH_007,STR_010
DVWS_000463,01/06/2022,PRD_272,21,WRH_007,STR_010
DVWS_000464,01/06/2022,PRD_179,54,WRH_008,STR_011
DVWS_000464,01/06/2022,PRD_109,81,WRH_008,STR_011
DVWS_000464,01/06/2022,PRD_271,3,WRH_008,STR_011
DVWS_000464,01/06/2022,PRD_091,25,WRH_008,STR_011
DVWS_000464,01/06/2022,PRD_073,93,WRH_008,STR_011
DVWS_000465,01/06/2022,PRD_064,45,WRH_002,STR_011
DVWS_000466,01/06/2022,PRD_023,76,WRH_004,STR_011
DVWS_000466,01/06/2022,PRD_264,52,WRH_004,STR_011
DVWS_000467,01/06/2022,PRD_012,16,WRH_005,STR_011
DVWS_000467,01/06/2022,PRD_310,69,WRH_005,STR_011
DVWS_000467,01/06/2022,PRD_010,1,WRH_005,STR_011
DVWS_000467,01/06/2022,PRD_069,100,WRH_005,STR_011
DVWS_000468,01/06/2022,PRD_002,95,WRH_007,STR_011
DVWS_000468,01/06/2022,PRD_291,94,WRH_007,STR_011
DVWS_000469,01/06/2022,PRD_072,20,WRH_006,STR_011
DVWS_000469,01/06/2022,PRD_173,57,WRH_006,STR_011
DVWS_000469,01/06/2022,PRD_243,62,WRH_006,STR_011
DVWS_000469,01/06/2022,PRD_054,2,WRH_006,STR_011
DVWS_000470,01/06/2022,PRD_280,86,WRH_001,STR_011
DVWS_000470,01/06/2022,PRD_281,21,WRH_001,STR_011
DVWS_000470,01/06/2022,PRD_235,53,WRH_001,STR_011
DVWS_000470,01/06/2022,PRD_222,31,WRH_001,STR_011
DVWS_000470,01/06/2022,PRD_263,46,WRH_001,STR_011
DVWS_000471,01/06/2022,PRD_197,76,WRH_009,STR_011
DVWS_000471,01/06/2022,PRD_069,74,WRH_009,STR_011
DVWS_000472,01/06/2022,PRD_063,2,WRH_007,STR_012
DVWS_000472,01/06/2022,PRD_225,32,WRH_007,STR_012
DVWS_000472,01/06/2022,PRD_250,65,WRH_007,STR_012
DVWS_000472,01/06/2022,PRD_156,82,WRH_007,STR_012
DVWS_000472,01/06/2022,PRD_079,75,WRH_007,STR_012
DVWS_000473,01/06/2022,PRD_222,31,WRH_005,STR_012
DVWS_000474,01/06/2022,PRD_162,60,WRH_006,STR_012
DVWS_000474,01/06/2022,PRD_140,89,WRH_006,STR_012
DVWS_000474,01/06/2022,PRD_095,71,WRH_006,STR_012
DVWS_000474,01/06/2022,PRD_071,66,WRH_006,STR_012
DVWS_000475,01/06/2022,PRD_289,78,WRH_001,STR_012
DVWS_000475,01/06/2022,PRD_162,60,WRH_001,STR_012
DVWS_000475,01/06/2022,PRD_010,40,WRH_001,STR_012
DVWS_000476,01/06/2022,PRD_216,36,WRH_008,STR_012
DVWS_000477,01/06/2022,PRD_211,61,WRH_009,STR_012
DVWS_000477,01/06/2022,PRD_172,24,WRH_009,STR_012
DVWS_000477,01/06/2022,PRD_176,40,WRH_009,STR_012
DVWS_000478,01/06/2022,PRD_084,66,WRH_004,STR_012
DVWS_000478,01/06/2022,PRD_288,75,WRH_004,STR_012
DVWS_000478,01/06/2022,PRD_296,21,WRH_004,STR_012
DVWS_000478,01/06/2022,PRD_127,77,WRH_004,STR_012
DVWS_000478,01/06/2022,PRD_022,36,WRH_004,STR_012
DVWS_000479,01/06/2022,PRD_091,77,WRH_003,STR_012
DVWS_000479,01/06/2022,PRD_290,44,WRH_003,STR_012
DVWS_000479,01/06/2022,PRD_145,100,WRH_003,STR_012
DVWS_000479,01/06/2022,PRD_201,3,WRH_003,STR_012
DVWS_000480,01/06/2022,PRD_209,16,WRH_006,STR_013
DVWS_000480,01/06/2022,PRD_304,68,WRH_006,STR_013
DVWS_000480,01/06/2022,PRD_032,97,WRH_006,STR_013
DVWS_000481,01/06/2022,PRD_163,62,WRH_007,STR_013
DVWS_000481,01/06/2022,PRD_013,16,WRH_007,STR_013
DVWS_000481,01/06/2022,PRD_216,7,WRH_007,STR_013
DVWS_000481,01/06/2022,PRD_160,92,WRH_007,STR_013
DVWS_000482,01/06/2022,PRD_091,33,WRH_002,STR_013
DVWS_000482,01/06/2022,PRD_112,95,WRH_002,STR_013
DVWS_000482,01/06/2022,PRD_180,95,WRH_002,STR_013
DVWS_000482,01/06/2022,PRD_208,7,WRH_002,STR_013
DVWS_000483,01/06/2022,PRD_084,28,WRH_005,STR_013
DVWS_000483,01/06/2022,PRD_142,58,WRH_005,STR_013
DVWS_000484,01/06/2022,PRD_063,73,WRH_001,STR_013
DVWS_000484,01/06/2022,PRD_196,88,WRH_001,STR_013
DVWS_000484,01/06/2022,PRD_119,77,WRH_001,STR_013
DVWS_000485,01/06/2022,PRD_295,89,WRH_004,STR_013
DVWS_000486,01/06/2022,PRD_258,6,WRH_009,STR_013
DVWS_000486,01/06/2022,PRD_239,78,WRH_009,STR_013
DVWS_000486,01/06/2022,PRD_116,33,WRH_009,STR_013
DVWS_000486,01/06/2022,PRD_308,72,WRH_009,STR_013
DVWS_000486,01/06/2022,PRD_083,14,WRH_009,STR_013
DVWS_000487,01/07/2022,PRD_141,88,WRH_003,STR_001
DVWS_000487,01/07/2022,PRD_039,44,WRH_003,STR_001
DVWS_000488,01/07/2022,PRD_108,56,WRH_009,STR_001
DVWS_000488,01/07/2022,PRD_122,90,WRH_009,STR_001
DVWS_000488,01/07/2022,PRD_179,16,WRH_009,STR_001
DVWS_000489,01/07/2022,PRD_030,27,WRH_004,STR_001
DVWS_000490,01/07/2022,PRD_243,89,WRH_006,STR_001
DVWS_000490,01/07/2022,PRD_272,72,WRH_006,STR_001
DVWS_000491,01/07/2022,PRD_202,92,WRH_008,STR_001
DVWS_000491,01/07/2022,PRD_091,40,WRH_008,STR_001
DVWS_000491,01/07/2022,PRD_171,59,WRH_008,STR_001
DVWS_000491,01/07/2022,PRD_122,37,WRH_008,STR_001
DVWS_000492,01/07/2022,PRD_188,97,WRH_007,STR_001
DVWS_000492,01/07/2022,PRD_170,11,WRH_007,STR_001
DVWS_000493,01/07/2022,PRD_266,80,WRH_001,STR_001
DVWS_000493,01/07/2022,PRD_039,47,WRH_001,STR_001
DVWS_000493,01/07/2022,PRD_008,20,WRH_001,STR_001
DVWS_000494,01/07/2022,PRD_042,12,WRH_002,STR_001
DVWS_000494,01/07/2022,PRD_121,27,WRH_002,STR_001
DVWS_000494,01/07/2022,PRD_309,70,WRH_002,STR_001
DVWS_000495,01/07/2022,PRD_260,12,WRH_005,STR_001
DVWS_000495,01/07/2022,PRD_186,78,WRH_005,STR_001
DVWS_000495,01/07/2022,PRD_044,1,WRH_005,STR_001
DVWS_000496,01/07/2022,PRD_112,7,WRH_008,STR_002
DVWS_000496,01/07/2022,PRD_243,90,WRH_008,STR_002
DVWS_000496,01/07/2022,PRD_212,6,WRH_008,STR_002
DVWS_000496,01/07/2022,PRD_125,51,WRH_008,STR_002
DVWS_000496,01/07/2022,PRD_060,65,WRH_008,STR_002
DVWS_000497,01/07/2022,PRD_020,25,WRH_004,STR_002
DVWS_000498,01/07/2022,PRD_036,46,WRH_005,STR_002
DVWS_000498,01/07/2022,PRD_115,33,WRH_005,STR_002
DVWS_000498,01/07/2022,PRD_165,62,WRH_005,STR_002
DVWS_000498,01/07/2022,PRD_117,24,WRH_005,STR_002
DVWS_000499,01/07/2022,PRD_057,45,WRH_007,STR_002
DVWS_000499,01/07/2022,PRD_239,13,WRH_007,STR_002
DVWS_000499,01/07/2022,PRD_072,76,WRH_007,STR_002
DVWS_000499,01/07/2022,PRD_186,14,WRH_007,STR_002
DVWS_000500,01/07/2022,PRD_220,48,WRH_007,STR_003
DVWS_000500,01/07/2022,PRD_286,2,WRH_007,STR_003
DVWS_000500,01/07/2022,PRD_045,42,WRH_007,STR_003
DVWS_000500,01/07/2022,PRD_070,89,WRH_007,STR_003
DVWS_000500,01/07/2022,PRD_309,46,WRH_007,STR_003
DVWS_000501,01/07/2022,PRD_166,39,WRH_009,STR_003
DVWS_000502,01/07/2022,PRD_041,60,WRH_004,STR_003
DVWS_000502,01/07/2022,PRD_105,34,WRH_004,STR_003
DVWS_000502,01/07/2022,PRD_063,4,WRH_004,STR_003
DVWS_000502,01/07/2022,PRD_186,34,WRH_004,STR_003
DVWS_000503,01/07/2022,PRD_077,2,WRH_003,STR_003
DVWS_000503,01/07/2022,PRD_091,33,WRH_003,STR_003
DVWS_000503,01/07/2022,PRD_090,78,WRH_003,STR_003
DVWS_000503,01/07/2022,PRD_031,42,WRH_003,STR_003
DVWS_000503,01/07/2022,PRD_158,53,WRH_003,STR_003
DVWS_000504,01/07/2022,PRD_297,4,WRH_009,STR_004
DVWS_000504,01/07/2022,PRD_257,81,WRH_009,STR_004
DVWS_000505,01/07/2022,PRD_177,21,WRH_003,STR_004
DVWS_000505,01/07/2022,PRD_272,26,WRH_003,STR_004
DVWS_000505,01/07/2022,PRD_015,60,WRH_003,STR_004
DVWS_000506,01/07/2022,PRD_252,57,WRH_002,STR_004
DVWS_000506,01/07/2022,PRD_308,91,WRH_002,STR_004
DVWS_000506,01/07/2022,PRD_265,46,WRH_002,STR_004
DVWS_000506,01/07/2022,PRD_193,15,WRH_002,STR_004
DVWS_000506,01/07/2022,PRD_062,49,WRH_002,STR_004
DVWS_000507,01/07/2022,PRD_029,14,WRH_001,STR_004
DVWS_000507,01/07/2022,PRD_053,25,WRH_001,STR_004
DVWS_000508,01/07/2022,PRD_059,89,WRH_004,STR_004
DVWS_000508,01/07/2022,PRD_282,49,WRH_004,STR_004
DVWS_000508,01/07/2022,PRD_024,37,WRH_004,STR_004
DVWS_000508,01/07/2022,PRD_196,64,WRH_004,STR_004
DVWS_000509,01/07/2022,PRD_286,16,WRH_005,STR_004
DVWS_000509,01/07/2022,PRD_145,10,WRH_005,STR_004
DVWS_000509,01/07/2022,PRD_032,50,WRH_005,STR_004
DVWS_000510,01/07/2022,PRD_111,18,WRH_007,STR_004
DVWS_000510,01/07/2022,PRD_188,90,WRH_007,STR_004
DVWS_000510,01/07/2022,PRD_254,77,WRH_007,STR_004
DVWS_000510,01/07/2022,PRD_012,71,WRH_007,STR_004
DVWS_000511,01/07/2022,PRD_297,56,WRH_008,STR_004
DVWS_000511,01/07/2022,PRD_183,53,WRH_008,STR_004
DVWS_000511,01/07/2022,PRD_091,4,WRH_008,STR_004
DVWS_000511,01/07/2022,PRD_119,50,WRH_008,STR_004
DVWS_000511,01/07/2022,PRD_299,71,WRH_008,STR_004
DVWS_000512,01/07/2022,PRD_067,3,WRH_006,STR_004
DVWS_000512,01/07/2022,PRD_085,71,WRH_006,STR_004
DVWS_000513,01/07/2022,PRD_041,57,WRH_005,STR_005
DVWS_000513,01/07/2022,PRD_103,10,WRH_005,STR_005
DVWS_000513,01/07/2022,PRD_187,1,WRH_005,STR_005
DVWS_000513,01/07/2022,PRD_266,47,WRH_005,STR_005
DVWS_000513,01/07/2022,PRD_252,67,WRH_005,STR_005
DVWS_000514,01/07/2022,PRD_147,54,WRH_007,STR_005
DVWS_000514,01/07/2022,PRD_241,79,WRH_007,STR_005
DVWS_000514,01/07/2022,PRD_032,72,WRH_007,STR_005
DVWS_000515,01/07/2022,PRD_149,32,WRH_008,STR_005
DVWS_000515,01/07/2022,PRD_228,89,WRH_008,STR_005
DVWS_000515,01/07/2022,PRD_172,76,WRH_008,STR_005
DVWS_000515,01/07/2022,PRD_079,25,WRH_008,STR_005
DVWS_000515,01/07/2022,PRD_081,9,WRH_008,STR_005
DVWS_000516,01/07/2022,PRD_061,33,WRH_007,STR_006
DVWS_000516,01/07/2022,PRD_052,87,WRH_007,STR_006
DVWS_000517,01/07/2022,PRD_039,89,WRH_005,STR_006
DVWS_000518,01/07/2022,PRD_119,94,WRH_004,STR_006
DVWS_000519,01/07/2022,PRD_094,34,WRH_003,STR_006
DVWS_000520,01/07/2022,PRD_211,38,WRH_002,STR_006
DVWS_000521,01/07/2022,PRD_298,61,WRH_008,STR_006
DVWS_000521,01/07/2022,PRD_114,29,WRH_008,STR_006
DVWS_000522,01/07/2022,PRD_200,65,WRH_007,STR_007
DVWS_000522,01/07/2022,PRD_215,78,WRH_007,STR_007
DVWS_000522,01/07/2022,PRD_128,72,WRH_007,STR_007
DVWS_000522,01/07/2022,PRD_309,43,WRH_007,STR_007
DVWS_000522,01/07/2022,PRD_074,20,WRH_007,STR_007
DVWS_000523,01/07/2022,PRD_200,76,WRH_006,STR_007
DVWS_000523,01/07/2022,PRD_023,9,WRH_006,STR_007
DVWS_000524,01/07/2022,PRD_023,39,WRH_002,STR_007
DVWS_000524,01/07/2022,PRD_063,65,WRH_002,STR_007
DVWS_000524,01/07/2022,PRD_142,45,WRH_002,STR_007
DVWS_000525,01/07/2022,PRD_226,38,WRH_004,STR_007
DVWS_000525,01/07/2022,PRD_095,45,WRH_004,STR_007
DVWS_000525,01/07/2022,PRD_126,42,WRH_004,STR_007
DVWS_000526,01/07/2022,PRD_200,92,WRH_003,STR_008
DVWS_000526,01/07/2022,PRD_225,51,WRH_003,STR_008
DVWS_000526,01/07/2022,PRD_098,8,WRH_003,STR_008
DVWS_000526,01/07/2022,PRD_283,98,WRH_003,STR_008
DVWS_000527,01/07/2022,PRD_209,51,WRH_008,STR_008
DVWS_000527,01/07/2022,PRD_298,45,WRH_008,STR_008
DVWS_000527,01/07/2022,PRD_246,40,WRH_008,STR_008
DVWS_000528,01/07/2022,PRD_198,37,WRH_009,STR_008
DVWS_000528,01/07/2022,PRD_049,33,WRH_009,STR_008
DVWS_000529,01/07/2022,PRD_209,67,WRH_001,STR_009
DVWS_000529,01/07/2022,PRD_239,1,WRH_001,STR_009
DVWS_000529,01/07/2022,PRD_270,92,WRH_001,STR_009
DVWS_000530,01/07/2022,PRD_017,11,WRH_005,STR_009
DVWS_000531,01/07/2022,PRD_018,95,WRH_008,STR_009
DVWS_000531,01/07/2022,PRD_071,51,WRH_008,STR_009
DVWS_000531,01/07/2022,PRD_274,94,WRH_008,STR_009
DVWS_000531,01/07/2022,PRD_164,99,WRH_008,STR_009
DVWS_000532,01/07/2022,PRD_169,55,WRH_002,STR_009
DVWS_000532,01/07/2022,PRD_178,8,WRH_002,STR_009
DVWS_000533,01/07/2022,PRD_003,90,WRH_007,STR_010
DVWS_000533,01/07/2022,PRD_006,61,WRH_007,STR_010
DVWS_000533,01/07/2022,PRD_207,87,WRH_007,STR_010
DVWS_000533,01/07/2022,PRD_287,43,WRH_007,STR_010
DVWS_000533,01/07/2022,PRD_019,4,WRH_007,STR_010
DVWS_000534,01/07/2022,PRD_078,94,WRH_003,STR_010
DVWS_000534,01/07/2022,PRD_032,18,WRH_003,STR_010
DVWS_000534,01/07/2022,PRD_193,63,WRH_003,STR_010
DVWS_000534,01/07/2022,PRD_094,3,WRH_003,STR_010
DVWS_000534,01/07/2022,PRD_310,42,WRH_003,STR_010
DVWS_000535,01/07/2022,PRD_294,6,WRH_001,STR_010
DVWS_000535,01/07/2022,PRD_048,18,WRH_001,STR_010
DVWS_000535,01/07/2022,PRD_138,97,WRH_001,STR_010
DVWS_000535,01/07/2022,PRD_235,63,WRH_001,STR_010
DVWS_000536,01/07/2022,PRD_167,50,WRH_004,STR_010
DVWS_000536,01/07/2022,PRD_204,32,WRH_004,STR_010
DVWS_000536,01/07/2022,PRD_170,7,WRH_004,STR_010
DVWS_000536,01/07/2022,PRD_144,54,WRH_004,STR_010
DVWS_000537,01/07/2022,PRD_186,49,WRH_006,STR_010
DVWS_000537,01/07/2022,PRD_221,100,WRH_006,STR_010
DVWS_000538,01/07/2022,PRD_296,40,WRH_006,STR_011
DVWS_000539,01/07/2022,PRD_058,61,WRH_008,STR_011
DVWS_000539,01/07/2022,PRD_200,68,WRH_008,STR_011
DVWS_000539,01/07/2022,PRD_124,84,WRH_008,STR_011
DVWS_000539,01/07/2022,PRD_189,36,WRH_008,STR_011
DVWS_000539,01/07/2022,PRD_266,73,WRH_008,STR_011
DVWS_000540,01/07/2022,PRD_048,8,WRH_003,STR_011
DVWS_000540,01/07/2022,PRD_262,83,WRH_003,STR_011
DVWS_000540,01/07/2022,PRD_162,2,WRH_003,STR_011
DVWS_000540,01/07/2022,PRD_070,27,WRH_003,STR_011
DVWS_000541,01/07/2022,PRD_250,46,WRH_004,STR_011
DVWS_000541,01/07/2022,PRD_135,99,WRH_004,STR_011
DVWS_000542,01/07/2022,PRD_183,38,WRH_009,STR_011
DVWS_000542,01/07/2022,PRD_176,32,WRH_009,STR_011
DVWS_000543,01/07/2022,PRD_188,64,WRH_002,STR_011
DVWS_000543,01/07/2022,PRD_089,13,WRH_002,STR_011
DVWS_000544,01/07/2022,PRD_126,35,WRH_002,STR_012
DVWS_000545,01/07/2022,PRD_044,87,WRH_009,STR_012
DVWS_000546,01/07/2022,PRD_296,41,WRH_006,STR_012
DVWS_000546,01/07/2022,PRD_244,20,WRH_006,STR_012
DVWS_000546,01/07/2022,PRD_265,70,WRH_006,STR_012
DVWS_000546,01/07/2022,PRD_066,70,WRH_006,STR_012
DVWS_000546,01/07/2022,PRD_219,33,WRH_006,STR_012
DVWS_000547,01/07/2022,PRD_071,39,WRH_001,STR_013
DVWS_000548,01/07/2022,PRD_303,26,WRH_004,STR_013
DVWS_000548,01/07/2022,PRD_236,47,WRH_004,STR_013
DVWS_000549,01/07/2022,PRD_221,10,WRH_009,STR_013
DVWS_000549,01/07/2022,PRD_071,75,WRH_009,STR_013
DVWS_000549,01/07/2022,PRD_171,18,WRH_009,STR_013
DVWS_000549,01/07/2022,PRD_215,73,WRH_009,STR_013
DVWS_000549,01/07/2022,PRD_309,14,WRH_009,STR_013
DVWS_000550,01/07/2022,PRD_217,46,WRH_008,STR_013
DVWS_000550,01/07/2022,PRD_016,34,WRH_008,STR_013
DVWS_000551,01/07/2022,PRD_309,25,WRH_005,STR_013
DVWS_000551,01/07/2022,PRD_029,2,WRH_005,STR_013
DVWS_000551,01/07/2022,PRD_299,66,WRH_005,STR_013
DVWS_000551,01/07/2022,PRD_132,63,WRH_005,STR_013
DVWS_000551,01/07/2022,PRD_177,63,WRH_005,STR_013
DVWS_000552,01/07/2022,PRD_250,82,WRH_007,STR_013
DVWS_000552,01/07/2022,PRD_244,69,WRH_007,STR_013
DVWS_000552,01/07/2022,PRD_204,59,WRH_007,STR_013
DVWS_000552,01/07/2022,PRD_064,66,WRH_007,STR_013
DVWS_000553,01/07/2022,PRD_288,100,WRH_003,STR_013
DVWS_000553,01/07/2022,PRD_049,84,WRH_003,STR_013
DVWS_000553,01/07/2022,PRD_307,40,WRH_003,STR_013
DVWS_000553,01/07/2022,PRD_012,99,WRH_003,STR_013
DVWS_000553,01/07/2022,PRD_261,21,WRH_003,STR_013
DVWS_000554,01/07/2022,PRD_016,72,WRH_006,STR_013
DVWS_000554,01/07/2022,PRD_261,65,WRH_006,STR_013
DVWS_000555,01/07/2022,PRD_297,18,WRH_002,STR_013
DVWS_000556,01/08/2022,PRD_053,59,WRH_001,STR_001
DVWS_000556,01/08/2022,PRD_171,24,WRH_001,STR_001
DVWS_000556,01/08/2022,PRD_156,84,WRH_001,STR_001
DVWS_000557,01/08/2022,PRD_257,94,WRH_006,STR_001
DVWS_000557,01/08/2022,PRD_078,11,WRH_006,STR_001
DVWS_000557,01/08/2022,PRD_266,67,WRH_006,STR_001
DVWS_000557,01/08/2022,PRD_025,78,WRH_006,STR_001
DVWS_000557,01/08/2022,PRD_263,97,WRH_006,STR_001
DVWS_000558,01/08/2022,PRD_108,2,WRH_008,STR_001
DVWS_000558,01/08/2022,PRD_020,39,WRH_008,STR_001
DVWS_000558,01/08/2022,PRD_215,22,WRH_008,STR_001
DVWS_000558,01/08/2022,PRD_077,99,WRH_008,STR_001
DVWS_000559,01/08/2022,PRD_036,35,WRH_003,STR_001
DVWS_000559,01/08/2022,PRD_025,5,WRH_003,STR_001
DVWS_000559,01/08/2022,PRD_254,83,WRH_003,STR_001
DVWS_000559,01/08/2022,PRD_161,5,WRH_003,STR_001
DVWS_000560,01/08/2022,PRD_168,16,WRH_007,STR_001
DVWS_000560,01/08/2022,PRD_085,46,WRH_007,STR_001
DVWS_000561,01/08/2022,PRD_081,86,WRH_003,STR_002
DVWS_000562,01/08/2022,PRD_135,53,WRH_001,STR_002
DVWS_000562,01/08/2022,PRD_296,23,WRH_001,STR_002
DVWS_000563,01/08/2022,PRD_015,20,WRH_005,STR_002
DVWS_000563,01/08/2022,PRD_239,76,WRH_005,STR_002
DVWS_000563,01/08/2022,PRD_230,20,WRH_005,STR_002
DVWS_000563,01/08/2022,PRD_062,64,WRH_005,STR_002
DVWS_000563,01/08/2022,PRD_096,83,WRH_005,STR_002
DVWS_000564,01/08/2022,PRD_287,3,WRH_008,STR_002
DVWS_000564,01/08/2022,PRD_256,17,WRH_008,STR_002
DVWS_000565,01/08/2022,PRD_302,91,WRH_004,STR_002
DVWS_000565,01/08/2022,PRD_166,41,WRH_004,STR_002
DVWS_000566,01/08/2022,PRD_074,21,WRH_008,STR_003
DVWS_000566,01/08/2022,PRD_212,18,WRH_008,STR_003
DVWS_000567,01/08/2022,PRD_116,23,WRH_006,STR_003
DVWS_000567,01/08/2022,PRD_057,92,WRH_006,STR_003
DVWS_000567,01/08/2022,PRD_088,79,WRH_006,STR_003
DVWS_000567,01/08/2022,PRD_272,88,WRH_006,STR_003
DVWS_000567,01/08/2022,PRD_069,76,WRH_006,STR_003
DVWS_000568,01/08/2022,PRD_211,85,WRH_002,STR_003
DVWS_000568,01/08/2022,PRD_176,98,WRH_002,STR_003
DVWS_000569,01/08/2022,PRD_255,56,WRH_006,STR_004
DVWS_000569,01/08/2022,PRD_254,1,WRH_006,STR_004
DVWS_000569,01/08/2022,PRD_092,10,WRH_006,STR_004
DVWS_000570,01/08/2022,PRD_248,73,WRH_007,STR_004
DVWS_000570,01/08/2022,PRD_309,78,WRH_007,STR_004
DVWS_000571,01/08/2022,PRD_112,54,WRH_002,STR_004
DVWS_000571,01/08/2022,PRD_222,62,WRH_002,STR_004
DVWS_000572,01/08/2022,PRD_288,6,WRH_005,STR_004
DVWS_000572,01/08/2022,PRD_183,83,WRH_005,STR_004
DVWS_000573,01/08/2022,PRD_246,46,WRH_001,STR_004
DVWS_000573,01/08/2022,PRD_072,36,WRH_001,STR_004
